region,installation,RPUID,use_code,use_desc,fac_use,naf_cat,op_activity,fac_num,facility_desc,asset_name,fci,fci_dt,build_dt,q_rating,total_measure,alt_total_measure,other_total_measure,other_unit_measure,fac_area_measure,prv,sus,RM,use_pct_area,RM_corrected,recap_cycle
SLTI,MCAGCC 29 Palms,39560,74038,MWR AUTO SKILLS CENTER,CAT-B,B,Marine & Family Programs,1083,Automobile Craft Center,AUTO HOBBY SHOP (MAIN)/NAPA,88,2019-10-25,1989-11-03,Q2,13560,0,0,,13560,1310616,48356.15,34770.9046,1,34770.9046,10
SLTI,MCAGCC 29 Palms,40652,75010,OUTDOOR PLAYING COURTS,B-BALL AND V-BALL COURTS,B,Semper Fit Programs,1422,Outdoor Playing Court,B-BALL & V-BALL COURTS,92,2015-08-20,2004-05-10,Q1,0,0,3,EA,3,690483,10939.71,18318.65209,1,18318.65209,6
SLTI,MCAGCC 29 Palms,46645,75010,OUTDOOR PLAYING COURTS,,B,Semper Fit Programs,1402,Outdoor Playing Court,B-BALL/V-BALL COURTS,92,2015-08-20,2004-07-01,Q1,0,0,2,EA,7844,460322,7293.14,12212.43472,1,12212.43472,6
SLTI,MCAGCC 29 Palms,45636,74056,THEATER,CAT-B / AUDITORIUM/THEATER,B,Commercial Recreation,1510,Auditorium and Theater Facility,BASE AUDITORIUM & THEATER,83,2019-10-22,1954-11-16,Q2,28119,1114,0,,28119,7644750,89365.85,202816.7465,1,202816.7465,11
SLTI,MCAGCC 29 Palms,45575,75010,OUTDOOR PLAYING COURTS,BASKETBALL COURT,B,Semper Fit Programs,1669,Outdoor Playing Court,BASKETBALL COURT,96,2015-08-20,2000-07-01,Q1,0,0,1,EA,5529,230161,3646.57,6106.217362,1,6106.217362,6
SLTI,MCAGCC 29 Palms,48801,75010,OUTDOOR PLAYING COURTS,CAT-A,B,Semper Fit Programs,1966,Outdoor Playing Court,BASKETBALL COURT,80,2015-08-20,1956-07-01,Q2,0,0,1,EA,6935,230161,3646.57,6106.217362,1,6106.217362,6
SLTI,MCAGCC 29 Palms,47874,75010,OUTDOOR PLAYING COURTS,OUTDOOR PLAYING COURTS,B,Semper Fit Programs,689,Outdoor Playing Court,BASKETBALL COURT (YAC),92,2015-08-20,1989-07-01,Q1,0,0,1,EA,8184,230161,3646.57,6106.217362,1,6106.217362,6
SLTI,MCAGCC 29 Palms,47578,75010,OUTDOOR PLAYING COURTS,BASKETBALL COURTS,B,Semper Fit Programs,1471,Outdoor Playing Court,BASKETBALL COURTS,80,2015-08-20,1976-07-01,Q2,0,0,2,EA,2,460322,7293.14,12212.43472,1,12212.43472,6
SLTI,MCAGCC 29 Palms,48657,74089,BATHHOUSE,CAT A/B,C,Marine & Family Programs,1508,Public Restroom/Shower,BATH HOUSE,78,2019-11-06,1962-07-01,Q3,4402,0,0,,4402,1187256,39144.47,31498.13913,1,31498.13913,9
SLTI,MCAGCC 29 Palms,46233,74089,BATHHOUSE,CAT-A/B,C,Marine & Family Programs,697,Public Restroom/Shower,BATH HOUSE,88,2019-11-15,1998-07-01,Q2,5097,0,0,,5097,1374703,45324.7,36471.14553,1,36471.14553,9
SLTI,MCAGCC 29 Palms,1159872,75021,BATTING CAGE,BATTING CAGE,B,Commercial Recreation,1878-1,Outdoor Playing Court,BATTING CAGE,91,2015-08-20,2013-12-31,Q1,980,0,1,EA,980,230161,3646.57,6106.217362,1,6106.217362,6
SLTI,MCAGCC 29 Palms,1380132,74078,RECREATION PAVILION,RECREATION PAVILION,A,Marine & Family Programs,1432-1,Pavilion,BEQ RECREATION PAVILION,92,2020-03-30,2010-04-20,Q1,431,0,0,,431,62724,297.02,1664.080265,1,1664.080265,9
SLTI,MCAGCC 29 Palms,42240,74040,BOWLING CENTER,CAT-C,C,Commercial Recreation,1584,Bowling Center,BOWLING CENTER,81,2019-10-21,1977-07-01,Q2,17176,20,0,,17176,3743110,98049.07,99305.45692,1,99305.45692,10
SLTI,MCAGCC 29 Palms,44869,74001,EXCHANGE RETAIL STORE,CAT-C,C,Exchange Operations,5400,Exchange Sales Facility,CAMP WILSON EXCHANGE,88,2019-11-14,1988-07-01,Q2,13971,0,0,,13971,2380031,60729.42,63142.69844,1,63142.69844,7
SLTI,MCAGCC 29 Palms,,12317,"OVERHEAD COVER, MISCELLANEOUS",CAT-A,C,Exchange Operations,5411R1,Overhead Cover,CAMP WILSON GYM SUNSHADE,,2016-07-01,,Q1,2700,1,0,,2700,,0,,1,0,7
SLTI,MCAGCC 29 Palms,46730,74088,EDUCATIONAL SERVICES OFFICE,CAT-A,A,Marine & Family Programs,1526,Education Center,CAREER RESOURCE CENTER,89,2019-10-17,1954-07-20,Q2,6308,0,0,,6630,2027912,40544.43,53800.91094,0.951432881,51187.95569,13
SLTI,MCAGCC 29 Palms,986924,74004,EXCHANGE / MWR FOOD SERVICE,CAT-C,C,Food & Beverage (Direct),1081,Exchange Eating Facility,CARL'S JR.,92,2015-08-20,1990-04-02,Q1,4519,0,0,,4519,1359790,40304.66,36075.50066,1,36075.50066,7
SLTI,MCAGCC 29 Palms,,74077,MWR READY ISSUE / SHOP STORES / MISC STORAGE,CAT-A,B,Other Business Operations,694R1,"Covered Storage Building, Installation",CDC CONTAINER,100,2016-07-01,,Q1,320,0,0,,320,,0,,1,0,11
SLTI,MCAGCC 29 Palms,46728,74076,LIBRARY,CAT-A,A,Marine & Family Programs,1524,"Library, General Use",CENTER LIBRARY,88,2019-10-17,1954-07-20,Q2,6630,0,0,,6630,2013961,39890.29,53430.78812,1,53430.78812,14
SLTI,MCAGCC 29 Palms,46228,74074,CHILD DEVELOPMENT CENTER,CDC,B,Children & Youth Programs,694,Nursery and Child Care Facility,CHILD DEVELOPMENT CENTER #2,88,2019-11-14,1998-07-01,Q2,20855,0,0,,20855,7443378,89547.41,197474.307,1,197474.307,11
SLTI,MCAGCC 29 Palms,1139401,74074,CHILD DEVELOPMENT CENTER,CHILD DEVELOPMT CENTER,B,Children & Youth Programs,1089-1,Nursery and Child Care Facility,CHILD DEVELOPMENT CENTER BLDGS -1 THRU -6,97,2019-11-01,2016-02-03,Q1,33144,0,0,,33144,11829457,142314.04,313837.8601,1,313837.8601,11
SLTI,MCAGCC 29 Palms,1297663,75110,PLAYGROUNDS,PLAYGROUNDS,B,Children & Youth Programs,1536-1,Playground,CHILDREN'S PLAYGROUND,100,2016-12-13,2016-11-03,Q1,0,0,1,EA,1,332607,4468.21,8824.130231,1,8824.130231,7
SLTI,MCAGCC 29 Palms,549088,71432,COMMUNITY CENTER,COMMUNITY CENTER,A,Marine & Family Programs,1004,Community Activities/ Conference Center,COMMUNITY CENTER,91,2013-10-31,1998-07-01,Q1,11847,0,0,,11847,4297633,73163.1,114017.063,1,114017.063,10
SLTI,MCAGCC 29 Palms,549079,74085,EXCHANGE DISTRIBUTION CENTER ( WAREHOUSE),CAT-C,C,Exchange Operations,1024,Exchange Warehouse,CONDOR MALL RETAIL EXCHANGE,86,2013-11-11,1961-07-01,Q2,29472,0,0,,42969,15452770,161627.81,409965.0787,0.685889828,281190.8771,11
SLTI,MCAGCC 29 Palms,549079,74004,EXCHANGE / MWR FOOD SERVICE,CAT-C,C,Food & Beverage (Direct),1024,Exchange Eating Facility,CONDOR MALL RETAIL EXCHANGE,86,2013-11-11,1961-07-01,Q2,5148,0,0,,42969,15452770,29378.96,409965.0787,0.119807303,49116.81037,7
SLTI,MCAGCC 29 Palms,48183,74001,EXCHANGE RETAIL STORE,CAT-C,C,Exchange Operations,1863,Exchange Sales Facility,COYOTE CAFE,86,2019-11-06,1988-07-01,Q2,2440,0,0,,6997,1607331,13744.64,42642.8129,0.34872088,14870.43925,7
SLTI,MCAGCC 29 Palms,48183,74009,"EXCHANGE SERVICE OUTLETS (BARBER, UNIFORM, ETC)",CAT-C,C,Exchange Operations,1863,Exchange Sales Facility,COYOTE CAFE,86,2019-11-06,1988-07-01,Q2,1385,0,0,,6997,1607331,4768.46,42642.8129,0.197941975,8440.80261,13
SLTI,MCAGCC 29 Palms,48183,74004,EXCHANGE / MWR FOOD SERVICE,CAT-C,C,Food & Beverage (Direct),1863,Exchange Eating Facility,COYOTE CAFE,86,2019-11-06,1988-07-01,Q2,3150,0,0,,6997,1607331,32393.56,42642.8129,0.45019294,19197.4933,7
SLTI,MCAGCC 29 Palms,43329,74033,CAR WASH STRUCTURE,CAR WASH STRUC,C,Exchange Operations,1075,Car Wash Structure,CUSTOMER OPERATED CAR WASH,89,2008-02-12,1992-10-21,Q2,2256,0,0,,2256,294455,15636.47,7811.950041,1,7811.950041,12
SLTI,MCAGCC 29 Palms,,74009,"EXCHANGE SERVICE OUTLETS (BARBER, UNIFORM, ETC)",CAT-C,C,Exchange Operations,1519R1,Exchange Sales Facility,CYBERCADE,100,2016-07-01,,Q1,2304,0,0,,2304,,0,,1,0,13
SLTI,MCAGCC 29 Palms,48081,75020,PLAYING FIELDS,CAT-A,B,Semper Fit Programs,810,Athletic Field,DEVALLE FB/SCR,44,2015-08-20,1971-07-01,Q4,0,0,1,EA,1,1710870,9934.58,45389.72327,1,45389.72327,6
SLTI,MCAGCC 29 Palms,39559,74004,EXCHANGE / MWR FOOD SERVICE,CAT-C,C,Food & Beverage (Direct),1082,Exchange Eating Facility,DI CARLO'S ITALIAN CAFE,90,2013-10-22,1990-04-02,Q1,2979,0,0,,2979,896396,26872.74,23781.56516,1,23781.56516,7
SLTI,MCAGCC 29 Palms,42245,74044,INDOOR PHYSICAL FITNESS CENTER (GYM),CAT-A,A,Semper Fit Programs,1588,Indoor Physical Fitness Facility,EAST GYMNASIUM,85,2019-10-21,1988-07-01,Q2,22655,0,0,,22655,8388058,134616.91,222536.8564,1,222536.8564,11
SLTI,MCAGCC 29 Palms,43332,74009,"EXCHANGE SERVICE OUTLETS (BARBER, UNIFORM, ETC)",CAT-C,C,Exchange Operations,1078,Exchange Sales Facility,EXCHANGE INSTALLATION WAREHOUSE,84,2013-10-31,1986-07-01,Q2,184,0,0,,5702,1409133,799.81,37384.58032,0.032269379,1206.377197,13
SLTI,MCAGCC 29 Palms,43332,74086,EXCHANGE INSTALLATION WAREHOUSE,CAT-C,C,Exchange Operations,1078,Exchange Warehouse,EXCHANGE INSTALLATION WAREHOUSE,84,2013-10-31,1986-07-01,Q2,5518,0,0,,5702,1409133,17111.79,37384.58032,0.967730621,36178.20312,11
SLTI,MCAGCC 29 Palms,,74016,EXCHANGE MAINTENANCE SHOP,CAT-C,C,Exchange Operations,2316R1,Exchange Support Facility,EXCHANGE MAINTENANCE BLDG,100,2016-07-01,,Q1,216,0,0,,216,,0,,1,0,13
SLTI,MCAGCC 29 Palms,1086138,74001,EXCHANGE RETAIL STORE,CAT-C / RETAIL,C,Exchange Operations,1502,Exchange Sales Facility,EXCHANGE RETAIL,91,2019-10-18,2011-05-26,Q1,125086,0,0,,136974,24173298,557140.61,641322.4306,0.913209806,585661.9326,7
SLTI,MCAGCC 29 Palms,1086138,74004,EXCHANGE / MWR FOOD SERVICE,CAT-C / FOOD COURT,C,Food & Beverage (Direct),1502,Exchange Eating Facility,EXCHANGE RETAIL,91,2019-10-18,2011-05-26,Q1,6334,0,0,,136974,24173298,54325.22,641322.4306,0.046242353,29656.25794,7
SLTI,MCAGCC 29 Palms,1086138,74009,"EXCHANGE SERVICE OUTLETS (BARBER, UNIFORM, ETC)",CAT-C / BARBER SHOP,C,Exchange Operations,1502,Exchange Sales Facility,EXCHANGE RETAIL,91,2019-10-18,2011-05-26,Q1,1126,0,0,,136974,24173298,16861.31,641322.4306,0.008220538,5272.015542,13
SLTI,MCAGCC 29 Palms,1086138,74047,"INFORMATION, TICKETS AND TRAVEL OFFICE",CAT-C/TICKET TRAVEL OFFICE,B,Commercial Recreation,1502,MWR Sales and Rental Building,EXCHANGE RETAIL,91,2019-10-18,2011-05-26,Q1,353,0,0,,136974,24173298,0,641322.4306,0.002577131,1652.77219,11
SLTI,MCAGCC 29 Palms,1086138,73013,ISSUE / RETAIL CLOTHING AND UNIFORM CENTER,CAT-C / UNIFORM,C,Exchange Operations,1502,Clothing Sales Store,EXCHANGE RETAIL,91,2019-10-18,2011-05-26,Q1,4075,0,0,,136974,24173298,0,641322.4306,0.029750172,19079.45234,13
SLTI,MCAGCC 29 Palms,36583,74086,EXCHANGE INSTALLATION WAREHOUSE,CAT-C,C,Exchange Operations,1107,Exchange Warehouse,EXCHANGE WAREHOUSE,89,2019-10-18,1998-08-31,Q2,12027,0,0,,12027,3003017,37296.75,79670.64161,1,79670.64161,11
SLTI,MCAGCC 29 Palms,1204345,74078,RECREATION PAVILION,CAT-A,A,Marine & Family Programs,1518V1,Pavilion,FAMILY FITNESS SUNSHADE,95,2015-08-20,2014-06-19,Q1,2028,0,0,,2028,295137,1397.56,7830.043637,1,7830.043637,9
SLTI,MCAGCC 29 Palms,44637,74025,FAMILY SERVICES CENTER,FAMILY SERVICES CNTR,A,Marine & Family Programs,693,Family Service Center,FAMILY SERVICE CENTER,93,2019-10-21,1991-07-01,Q1,7618,0,0,,14344,5823161,64394.75,154489.626,0.53109314,82048.38055,13
SLTI,MCAGCC 29 Palms,44637,74034,THRIFT SHOP,THRIFT SHOP,B,Marine & Family Programs,693,Thrift Shop,FAMILY SERVICE CENTER,93,2019-10-21,1991-07-01,Q1,2293,0,0,,14344,5823161,9985.92,154489.626,0.15985778,24696.36868,10
SLTI,MCAGCC 29 Palms,40822,74025,FAMILY SERVICES CENTER,MCCS NEW PARENT & CAREER RESOU,A,Marine & Family Programs,1438,Family Service Center,FAMILY SERVICE CENTER,83,2019-10-16,1954-07-20,Q2,6630,0,0,,6630,1760640,49028.15,46710.13133,1,46710.13133,13
SLTI,MCAGCC 29 Palms,39572,75010,OUTDOOR PLAYING COURTS,CAT-A,B,Semper Fit Programs,1097,Outdoor Playing Court,FELIX FIELD BASKETBALL COURTS,95,2015-08-20,1997-07-01,Q1,0,0,2,EA,2,460322,7293.14,12212.43472,1,12212.43472,6
SLTI,MCAGCC 29 Palms,39574,74078,RECREATION PAVILION,CAT-A,A,Marine & Family Programs,1095,Pavilion,FELIX FIELD SPORTS PAVILLION,92,2008-02-12,1997-07-01,Q1,1915,0,0,,1915,278692,1319.68,7393.754498,1,7393.754498,9
SLTI,MCAGCC 29 Palms,36564,75020,PLAYING FIELDS,CAT-A,B,Semper Fit Programs,1098,Athletic Field,FELIX FIELDS,95,2015-08-20,1998-07-01,Q1,0,0,7,EA,5440,12206250,69542.04,323834.2538,1,323834.2538,6
SLTI,MCAGCC 29 Palms,36564,75021,BATTING CAGE,CAT-A,B,Commercial Recreation,1098,Outdoor Playing Court,FELIX FIELDS,95,2015-08-20,1998-07-01,Q1,5440,0,1,EA,5440,12206250,3646.57,323834.2538,1,323834.2538,6
SLTI,MCAGCC 29 Palms,44883,74044,INDOOR PHYSICAL FITNESS CENTER (GYM),CAT-A,A,Semper Fit Programs,5411,Indoor Physical Fitness Facility,"FITNESS CENTER, ESB",90,2019-11-14,1998-07-01,Q1,3200,0,0,,3200,1184806,19083.6,31433.14014,1,31433.14014,11
SLTI,MCAGCC 29 Palms,40821,74025,FAMILY SERVICES CENTER,CAT-A,A,Marine & Family Programs,1437,Family Service Center,FSC COUNSELING CENTER,80,2019-10-16,1954-07-20,Q2,6630,0,0,,6630,1760640,49028.15,46710.13133,1,46710.13133,13
SLTI,MCAGCC 29 Palms,1043842,12317,"OVERHEAD COVER, MISCELLANEOUS",CAT-C,C,Exchange Operations,1090T1,Overhead Cover,FUEL DISPENSING CANOPY,91,2018-11-01,2010-01-01,Q1,3584,1,0,,3584,695307,2897.31,18446.63377,1,18446.63377,7
SLTI,MCAGCC 29 Palms,45850,74080,GOLF CLUBHOUSE,CAT-C / GOLF BALL DISPENSER,C,Commercial Recreation,3813,Golf Club House and Sales,GOLF BALL DISPENSER SHELTER,90,2013-10-18,1964-07-01,Q1,128,0,0,,128,28086,556.39,745.1271972,1,745.1271972,13
SLTI,MCAGCC 29 Palms,45846,75040,GOLF COURSE,CAT-C,C,Commercial Recreation,3810,Golf Course,GOLF COURSE,80,2015-08-20,1962-02-15,Q2,0,18,1,EA,18,4743460,97596.05,125844.9425,1,125844.9425,6
SLTI,MCAGCC 29 Palms,45846,75056,GOLF DRIVING RANGE,CAT-C,C,Commercial Recreation,3810,Golf Driving Range,GOLF COURSE,80,2015-08-20,1962-02-15,Q2,0,0,1,EA,1,4743460,10102.91,125844.9425,1,125844.9425,7
SLTI,MCAGCC 29 Palms,45848,74080,GOLF CLUBHOUSE,CAT-C,C,Commercial Recreation,3811,Golf Club House and Sales,GOLF COURSE CLUBHOUSE,86,2019-11-15,2004-07-01,Q2,1806,0,0,,4191,1113935,19003.61,29552.91834,0.430923407,12735.04427,13
SLTI,MCAGCC 29 Palms,45848,74004,EXCHANGE / MWR FOOD SERVICE,CAT-C,C,Food & Beverage (Direct),3811,Exchange Eating Facility,GOLF COURSE CLUBHOUSE,86,2019-11-15,2004-07-01,Q2,2385,0,0,,4191,1113935,21271.65,29552.91834,0.569076593,16817.87407,7
SLTI,MCAGCC 29 Palms,,74080,GOLF CLUBHOUSE,CAT-C,C,Commercial Recreation,3812R1,Golf Club House and Sales,GOLF COURSE CONTAINER,100,2016-07-01,,Q1,320,0,0,,320,,0,,1,0,13
SLTI,MCAGCC 29 Palms,,74080,GOLF CLUBHOUSE,CAT-C,C,Commercial Recreation,3812R2,Golf Club House and Sales,GOLF COURSE CONTAINER,100,2016-07-01,,Q1,320,0,0,,320,,0,,1,0,13
SLTI,MCAGCC 29 Palms,48200,74044,INDOOR PHYSICAL FITNESS CENTER (GYM),CAT-A,A,Semper Fit Programs,1918,Indoor Physical Fitness Facility,HANDBALL COURTS,83,2013-12-20,1976-07-01,Q2,4507,0,0,,4818,1752605,26878.06,46496.96117,0.935450394,43495.60066,11
SLTI,MCAGCC 29 Palms,48800,75010,OUTDOOR PLAYING COURTS,CAT-A,B,Semper Fit Programs,1501,Outdoor Playing Court,HERITAGE PARK CORRIDOR,80,2015-08-20,1956-07-01,Q2,0,0,2,EA,2,701323,7293.14,18606.23945,1,18606.23945,6
SLTI,MCAGCC 29 Palms,48800,75050,OUTDOOR THEATER,CAT-A,C,Commercial Recreation,1501,Outdoor Theater,HERITAGE PARK CORRIDOR,80,2015-08-20,1956-07-01,Q2,0,56,1,EA,56,701323,8104.35,18606.23945,1,18606.23945,6
SLTI,MCAGCC 29 Palms,,74077,MWR READY ISSUE / SHOP STORES / MISC STORAGE,CAT-A,B,Other Business Operations,1083R1,"Covered Storage Building, Installation",HOBBY SHOP CONTAINER,100,2016-07-01,,Q1,320,0,0,,320,,0,,1,0,11
SLTI,MCAGCC 29 Palms,39563,74038,MWR AUTO SKILLS CENTER,CAT-B,B,Marine & Family Programs,1084,Automobile Craft Center,"HOBBY SHOP, AUTO N/SHED",91,2013-10-16,1989-11-03,Q1,6090,0,0,,6090,588617,24110.33,15616.12673,1,15616.12673,10
SLTI,MCAGCC 29 Palms,39564,74038,MWR AUTO SKILLS CENTER,CAT-B,B,Marine & Family Programs,1085,Automobile Craft Center,"HOBBY SHOP, AUTO SOUTH SHED",94,2013-10-16,1989-11-03,Q1,5642,0,0,,5642,545317,22002.65,14467.36907,1,14467.36907,10
SLTI,MCAGCC 29 Palms,,74077,MWR READY ISSUE / SHOP STORES / MISC STORAGE,CAT-A,B,Other Business Operations,1024R5,"Covered Storage Building, Installation",HOME STORE CONTAINER,100,2016-07-01,,Q1,320,0,0,,320,,0,,1,0,11
SLTI,MCAGCC 29 Palms,,74077,MWR READY ISSUE / SHOP STORES / MISC STORAGE,CAT-A,B,Other Business Operations,1024R2,"Covered Storage Building, Installation",HOME STORE CONTAINER,100,2016-07-01,,Q1,320,0,0,,320,,0,,1,0,11
SLTI,MCAGCC 29 Palms,,74077,MWR READY ISSUE / SHOP STORES / MISC STORAGE,CAT-A,B,Other Business Operations,1024R4,"Covered Storage Building, Installation",HOME STORE CONTAINER,100,2016-07-01,,Q1,320,0,0,,320,,0,,1,0,11
SLTI,MCAGCC 29 Palms,,74077,MWR READY ISSUE / SHOP STORES / MISC STORAGE,CAT-A,B,Other Business Operations,1024R3,"Covered Storage Building, Installation",HOME STORE CONTAINER,100,2016-07-01,,Q1,320,0,0,,320,,0,,1,0,11
SLTI,MCAGCC 29 Palms,,74077,MWR READY ISSUE / SHOP STORES / MISC STORAGE,CAT-A,B,Other Business Operations,1024R1,"Covered Storage Building, Installation",HOME STORE CONTAINER,100,2016-07-01,,Q1,320,0,0,,320,,0,,1,0,11
SLTI,MCAGCC 29 Palms,48372,74004,EXCHANGE / MWR FOOD SERVICE,CAT-C,C,Food & Beverage (Direct),1145,Exchange Eating Facility,HOSPITAL-TWENTYNINE PALMS,87,2020-07-30,1994-12-15,Q2,676,0,0,,164765,148324586,9445.15,3935080.931,0.004102813,16144.90159,7
SLTI,MCAGCC 29 Palms,42677,74044,INDOOR PHYSICAL FITNESS CENTER (GYM),CAT-A,A,Semper Fit Programs,1533,Indoor Physical Fitness Facility,INDOOR PHYSICAL FITNESS CENTER,89,2019-10-17,1974-08-22,Q2,36512,0,0,,43483,18983271,183321.83,503629.9763,0.839684474,422890.2719,11
SLTI,MCAGCC 29 Palms,45643,74004,EXCHANGE / MWR FOOD SERVICE,CAT-C,C,Food & Beverage (Direct),1517,Exchange Eating Facility,JERSEY MIKE'S/GAME STOP,88,2019-10-21,1983-02-22,Q2,3772,0,0,,4842,1317294,33588.7,34948.07328,0.779016935,27225.14094,7
SLTI,MCAGCC 29 Palms,45643,74009,"EXCHANGE SERVICE OUTLETS (BARBER, UNIFORM, ETC)",CAT-C,C,Exchange Operations,1517,Exchange Sales Facility,JERSEY MIKE'S/GAME STOP,88,2019-10-21,1983-02-22,Q2,1070,0,0,,4842,1317294,4651.1,34948.07328,0.220983065,7722.932344,13
SLTI,MCAGCC 29 Palms,1297213,75022,JOGGING TRACK,JOGGING TRACK,B,Semper Fit Programs,880,Outdoor Running Track,JOGGING TRACK,100,2017-03-01,2016-11-03,Q1,0,1,3,MI,1,286555,3646.57,7602.361461,1,7602.361461,6
SLTI,MCAGCC 29 Palms,1266371,75030,OUTDOOR SWIMMING POOL - INSTALLATION,WADING POOL / SPLASH PL,B,Semper Fit Programs,695-1,Outdoor Swimming Pool,KIDDIE POOL,90,2016-07-01,1999-07-01,Q1,2040,18,1,EA,2040,1505297,19031.52,39935.83047,1,39935.83047,7
SLTI,MCAGCC 29 Palms,1133421,74088,EDUCATIONAL SERVICES OFFICE,CAT-A/LIFELONG LEARNING CENTER,A,Marine & Family Programs,1530,Education Center,LIFELONG LEARNING CENTER,95,2019-10-18,2013-05-20,Q1,18449,0,0,,18449,5192784,109061.18,137765.5981,1,137765.5981,13
SLTI,MCAGCC 29 Palms,1043841,74001,EXCHANGE RETAIL STORE,CAT-C,C,Exchange Operations,1090,Exchange Sales Facility,LOCATION EXCHANGE,92,2019-11-01,2010-01-01,Q1,6902,0,0,,8017,1392980,30001.75,36956.038,0.860920544,31816.21233,7
SLTI,MCAGCC 29 Palms,1043841,74009,"EXCHANGE SERVICE OUTLETS (BARBER, UNIFORM, ETC)",CAT-C,C,Exchange Operations,1090,Exchange Sales Facility,LOCATION EXCHANGE,92,2019-11-01,2010-01-01,Q1,375,0,0,,8017,1392980,1630.06,36956.038,0.046775602,1728.640919,13
SLTI,MCAGCC 29 Palms,1043841,74013,EXCHANGE LAUNDRY AND DRY CLEANING FACILITY,CAT-C,C,Exchange Operations,1090,Laundry/Dry Cleaning Facility,LOCATION EXCHANGE,92,2019-11-01,2010-01-01,Q1,740,0,0,,8017,1392980,3726.6,36956.038,0.092303854,3411.184747,11
SLTI,MCAGCC 29 Palms,1132917,12330,VEHICLE AND EQUIPMENT READY FUEL STORAGE,CAT-C,C,Exchange Operations,1090F1,Vehicle Operating Fuel Storage,MARINE MART GAS TANKS,90,2015-08-20,2010-01-01,Q1,0,0,20000,GA,20000,127458,27565.2,3381.486232,1,3381.486232,9
SLTI,MCAGCC 29 Palms,,74077,MWR READY ISSUE / SHOP STORES / MISC STORAGE,CAT-A,B,Other Business Operations,1092R5,"Covered Storage Building, Installation",MCCS GROUND CONTAINER,100,2016-07-01,,Q1,320,0,0,,320,,0,,1,0,11
SLTI,MCAGCC 29 Palms,,74077,MWR READY ISSUE / SHOP STORES / MISC STORAGE,CAT-A,B,Other Business Operations,1092R2,"Covered Storage Building, Installation",MCCS GROUNDS CONTAINER,100,2016-07-01,,Q1,320,0,0,,320,,0,,1,0,11
SLTI,MCAGCC 29 Palms,,74077,MWR READY ISSUE / SHOP STORES / MISC STORAGE,CAT-A,B,Other Business Operations,1092R4,"Covered Storage Building, Installation",MCCS GROUNDS CONTAINER,100,2016-07-01,,Q1,320,0,0,,320,,0,,1,0,11
SLTI,MCAGCC 29 Palms,,74077,MWR READY ISSUE / SHOP STORES / MISC STORAGE,CAT-A,B,Other Business Operations,1092R7,"Covered Storage Building, Installation",MCCS GROUNDS CONTAINER,100,2016-07-01,,Q1,320,0,0,,320,,0,,1,0,11
SLTI,MCAGCC 29 Palms,,74077,MWR READY ISSUE / SHOP STORES / MISC STORAGE,CAT-A,B,Other Business Operations,1092R3,"Covered Storage Building, Installation",MCCS GROUNDS CONTAINER,100,2016-07-01,,Q1,320,0,0,,320,,0,,1,0,11
SLTI,MCAGCC 29 Palms,,74077,MWR READY ISSUE / SHOP STORES / MISC STORAGE,CAT-A,B,Other Business Operations,1092R6,"Covered Storage Building, Installation",MCCS GROUNDS CONTAINER,100,2016-07-01,,Q1,320,0,0,,320,,0,,1,0,11
SLTI,MCAGCC 29 Palms,,74077,MWR READY ISSUE / SHOP STORES / MISC STORAGE,CAT-A,B,Other Business Operations,1092R1,"Covered Storage Building, Installation",MCCS GROUNDS CONTAINER,100,2016-07-01,,Q1,320,0,0,,320,,0,,1,0,11
SLTI,MCAGCC 29 Palms,46947,74016,EXCHANGE MAINTENANCE SHOP,CAT-C,C,Exchange Operations,2316,Exchange Support Facility,MCCS MAINT,83,2019-11-14,1976-07-01,Q2,5202,0,0,,5202,663866,34262.93,17612.49775,1,17612.49775,13
SLTI,MCAGCC 29 Palms,1213015,74001,EXCHANGE RETAIL STORE,CAT-C,C,Exchange Operations,3853,Exchange Sales Facility,MCCS OCOTILLO MARINE MART,100,2015-08-20,2014-09-17,Q1,4375,0,0,,4375,745304,19017.34,19773.06418,1,19773.06418,7
SLTI,MCAGCC 29 Palms,1213042,12310,FILLING STATION,CAT-C,C,Exchange Operations,3853F4,Vehicle Fueling Facility,MCCS OCOTILLO MARINE MART FILLING STATION,100,2015-08-20,2014-09-17,Q1,0,20,4,OL,20,1184882,31648.67,31435.15644,1,31435.15644,7
SLTI,MCAGCC 29 Palms,1213031,12330,VEHICLE AND EQUIPMENT READY FUEL STORAGE,CAT-C,C,Exchange Operations,3853F2,Vehicle Operating Fuel Storage,MCCS OCOTILLO MARINE MART FUEL TANK,100,2015-08-20,2014-09-17,Q1,0,0,8000,GA,196,50983,11026.08,1352.589187,1,1352.589187,9
SLTI,MCAGCC 29 Palms,1213029,12330,VEHICLE AND EQUIPMENT READY FUEL STORAGE,CAT-C,C,Exchange Operations,3853F1,Vehicle Operating Fuel Storage,MCCS OCOTILLO MARINE MART FUEL TANK,100,2015-08-20,2014-09-17,Q1,0,0,12000,GA,12000,76475,16539.12,2028.897045,1,2028.897045,9
SLTI,MCAGCC 29 Palms,1213024,12317,"OVERHEAD COVER, MISCELLANEOUS",CAT-C,C,Exchange Operations,3853V1,Overhead Cover,MCCS OCOTILLO MARINE MART OVERHEAD COVER,100,2015-08-20,2014-09-17,Q1,1400,1,0,,1400,271604,1131.76,7205.708441,1,7205.708441,7
